"Año","Mes","Marca","Familia","LlaveModelo","Modelo","Segmento","Provincia","Pais","Precio","Unidades"
"2022","jul","PEUGEOT","PEUGEOT 208","5819","208 L 12E BM6 AC 1,2 5P 4X2 TM","AUTOMOVIL","PICHINCHA","ESLOVAQUIA","21990","4"
"2022","jul","PEUGEOT","PEUGEOT 208","5819","208 L 12E BM6 AC 1,2 5P 4X2 TM","AUTOMOVIL","TUNGURAHUA","ESLOVAQUIA","21990","2"
"2022","jul","PEUGEOT","PEUGEOT 301","5305","301 ALL 16E B5 AC 1.6 4P 4X2 TM","AUTOMOVIL","SANTO DOMINGO","ESPANA","18990","1"
"2022","jul","PEUGEOT","PEUGEOT 301","5404","301 ALL 16H B5 AC 1.6 4P 4X2 TM DIESEL","AUTOMOVIL","TUNGURAHUA","ESPANA","19990","1"
"2022","jul","PEUGEOT","PEUGEOT 301","4876","301 ALLURE BA6 AC 1.6 4P 4X2 TA","AUTOMOVIL","GUAYAS","ESPANA","21990","2"
"2022","jul","PEUGEOT","PEUGEOT 3008","5169","3008N ACT 16E BA6 AC 1.6 5P 4X2 TA","SUV","TUNGURAHUA","FRANCIA","38490","1"
"2022","jul","PEUGEOT","LANDTREK","5737","Landtrek 4-Action 4x4 Diesel TM","CAMIONETA","AZUAY","CHINA","46990","1"
"2022","jul","PEUGEOT","LANDTREK","5737","Landtrek 4-Action 4x4 Diesel TM","CAMIONETA","GUAYAS","CHINA","46990","2"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","AZUAY","BRASIL","20990","1"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","GUAYAS","BRASIL","20990","3"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","IMBABURA","BRASIL","20990","2"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","MANABI","BRASIL","20990","1"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","PICHINCHA","BRASIL","20990","17"
"2022","jul","RAM","RAM 700","5905","RAM 700 BIGHORN AC 1.4 CD 4X2 TM","CAMIONETA","TUNGURAHUA","BRASIL","20990","2"
"2022","jul","RAM","RAM 700","5872","RAM 700 LARAMIE AC 1.3 CD 4X2 TM","CAMIONETA","AZUAY","BRASIL","22990","1"
"2022","jul","RAM","RAM 700","5872","RAM 700 LARAMIE AC 1.3 CD 4X2 TM","CAMIONETA","PICHINCHA","BRASIL","22990","1"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","AZUAY","BRASIL","16990","1"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","EL ORO","BRASIL","16990","2"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","IMBABURA","BRASIL","16990","2"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","LOJA","BRASIL","16990","2"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","PICHINCHA","BRASIL","16990","10"
"2022","jul","RAM","RAM 700","5871","RAM 700 SLT AC 1.4 CS 4X2 TM","CAMIONETA","TUNGURAHUA","BRASIL","16990","3"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","AZUAY","ESTADOS UNIDOS","64990","3"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","EL ORO","ESTADOS UNIDOS","64990","8"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","GUAYAS","ESTADOS UNIDOS","64990","24"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","MANABI","ESTADOS UNIDOS","64990","5"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","PICHINCHA","ESTADOS UNIDOS","64990","16"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","SANTO DOMINGO","ESTADOS UNIDOS","64990","2"
"2022","jul","RAM","RAM 1500","5313","RAM DT 1500 BIGHORN CREW CAB AC 3.6 CD 4X4 AT","CAMIONETA","TUNGURAHUA","ESTADOS UNIDOS","64990","1"
"2022","jul","RENAULT","DUSTER","5775","DUSTER 1.3 TURBO AT","SUV","GUAYAS","COLOMBIA","25495","3"
"2022","jul","RENAULT","DUSTER","5775","DUSTER 1.3 TURBO AT","SUV","MANABI","COLOMBIA","25495","1"
"2022","jul","RENAULT","DUSTER","5775","DUSTER 1.3 TURBO AT","SUV","PICHINCHA","COLOMBIA","25495","5"
"2022","jul","RENAULT","DUSTER","5776","DUSTER INTENS 1.3 TURBO 4X4 TM","SUV","GUAYAS","COLOMBIA","25995","1"
"2022","jul","RENAULT","DUSTER","5776","DUSTER INTENS 1.3 TURBO 4X4 TM","SUV","LOJA","COLOMBIA","25995","1"
"2022","jul","RENAULT","DUSTER","5776","DUSTER INTENS 1.3 TURBO 4X4 TM","SUV","PICHINCHA","COLOMBIA","25995","6"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","AZUAY","COLOMBIA","19995","11"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","CHIMBORAZO","COLOMBIA","19995","7"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","GUAYAS","COLOMBIA","19995","73"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","IMBABURA","COLOMBIA","19995","5"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","LOJA","COLOMBIA","19995","7"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","MANABI","COLOMBIA","19995","10"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","PICHINCHA","COLOMBIA","19995","93"
"2022","jul","RENAULT","DUSTER","5784","DUSTER INTENS 1.6 TM","SUV","TUNGURAHUA","COLOMBIA","19995","15"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","AZUAY","COLOMBIA","18995","5"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","CHIMBORAZO","COLOMBIA","18995","3"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","GUAYAS","COLOMBIA","18995","11"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","IMBABURA","COLOMBIA","18995","4"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","MANABI","COLOMBIA","18995","4"
"2022","jul","RENAULT","DUSTER","5785","DUSTER ZEN 1.6 TM","SUV","PICHINCHA","COLOMBIA","18995","19"
"2022","jul","RENAULT","KOLEOS","5504","KOLEOS 4X4  TA","SUV","PICHINCHA","COREA","48990","1"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","AZUAY","BRASIL","15345","6"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","CHIMBORAZO","BRASIL","15345","1"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","GUAYAS","BRASIL","15345","17"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","IMBABURA","BRASIL","15345","4"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","LOJA","BRASIL","15345","1"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","MANABI","BRASIL","15345","1"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","PICHINCHA","BRASIL","15345","28"
"2022","jul","RENAULT","KWID","6071","KWID INTENS AC 1.0 5P 4X2 TM","AUTOMOVIL","TUNGURAHUA","BRASIL","15345","3"
"2022","jul","RENAULT","KWID","6072","KWID OUTSIDER AC 1.0 5P 4X2 TM","AUTOMOVIL","AZUAY","BRASIL","16145","4"
"2022","jul","RENAULT","KWID","6072","KWID OUTSIDER AC 1.0 5P 4X2 TM","AUTOMOVIL","GUAYAS","BRASIL","16145","6"
"2022","jul","RENAULT","KWID","6072","KWID OUTSIDER AC 1.0 5P 4X2 TM","AUTOMOVIL","MANABI","BRASIL","16145","3"
"2022","jul","RENAULT","KWID","6072","KWID OUTSIDER AC 1.0 5P 4X2 TM","AUTOMOVIL","PICHINCHA","BRASIL","16145","18"
"2022","jul","RENAULT","KWID","6070","KWID ZEN AC 1.0 5P 4X2 TM","AUTOMOVIL","AZUAY","BRASIL","14345","1"
"2022","jul","RENAULT","KWID","6070","KWID ZEN AC 1.0 5P 4X2 TM","AUTOMOVIL","CHIMBORAZO","BRASIL","14345","1"
"2022","jul","RENAULT","KWID","6070","KWID ZEN AC 1.0 5P 4X2 TM","AUTOMOVIL","GUAYAS","BRASIL","14345","4"
"2022","jul","RENAULT","KWID","6070","KWID ZEN AC 1.0 5P 4X2 TM","AUTOMOVIL","MANABI","BRASIL","14345","1"
"2022","jul","RENAULT","KWID","6070","KWID ZEN AC 1.0 5P 4X2 TM","AUTOMOVIL","PICHINCHA","BRASIL","14345","8"
"2022","jul","RENAULT","LOGAN","5386","LOGAN CROSS INTENS AC 1.6 4P 4X2 TA","AUTOMOVIL","AZUAY","COLOMBIA","18495","2"
"2022","jul","RENAULT","LOGAN","5386","LOGAN CROSS INTENS AC 1.6 4P 4X2 TA","AUTOMOVIL","GUAYAS","COLOMBIA","18495","2"
"2022","jul","RENAULT","LOGAN","5386","LOGAN CROSS INTENS AC 1.6 4P 4X2 TA","AUTOMOVIL","IMBABURA","COLOMBIA","18495","2"
"2022","jul","RENAULT","LOGAN","5386","LOGAN CROSS INTENS AC 1.6 4P 4X2 TA","AUTOMOVIL","MANABI","COLOMBIA","18495","1"
"2022","jul","RENAULT","LOGAN","5386","LOGAN CROSS INTENS AC 1.6 4P 4X2 TA","AUTOMOVIL","PICHINCHA","COLOMBIA","18495","6"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","AZUAY","COLOMBIA","16995","4"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","CHIMBORAZO","COLOMBIA","16995","1"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","GUAYAS","COLOMBIA","16995","11"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","LOJA","COLOMBIA","16995","1"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","MANABI","COLOMBIA","16995","1"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","16995","28"
"2022","jul","RENAULT","LOGAN","5367","LOGAN CROSS INTENS AC 1.6 4P 4X2 TM","AUTOMOVIL","TUNGURAHUA","COLOMBIA","16995","1"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","AZUAY","COLOMBIA","15225","4"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","CHIMBORAZO","COLOMBIA","15225","1"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","GUAYAS","COLOMBIA","15225","28"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","IMBABURA","COLOMBIA","15225","3"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","MANABI","COLOMBIA","15225","2"
"2022","jul","RENAULT","LOGAN","5366","LOGAN ZEN FASE II AC 1.6 4P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","15225","29"
"2022","jul","RENAULT","SANDERO","5364","SANDERO INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","AZUAY","COLOMBIA","15995","2"
"2022","jul","RENAULT","SANDERO","5364","SANDERO INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","15995","5"
"2022","jul","RENAULT","SANDERO","5364","SANDERO INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","TUNGURAHUA","COLOMBIA","15995","1"
"2022","jul","RENAULT","SANDERO","5363","SANDERO ZEN FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","GUAYAS","COLOMBIA","14995","4"
"2022","jul","RENAULT","SANDERO","5363","SANDERO ZEN FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","MANABI","COLOMBIA","14995","1"
"2022","jul","RENAULT","SANDERO","5363","SANDERO ZEN FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","14995","25"
"2022","jul","RENAULT","SANDERO","5363","SANDERO ZEN FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","TUNGURAHUA","COLOMBIA","14995","1"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","AZUAY","COLOMBIA","17195","9"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","CHIMBORAZO","COLOMBIA","17195","6"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","GUAYAS","COLOMBIA","17195","28"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","IMBABURA","COLOMBIA","17195","5"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","LOJA","COLOMBIA","17195","3"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","MANABI","COLOMBIA","17195","6"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","PICHINCHA","COLOMBIA","17195","98"
"2022","jul","RENAULT","STEPWAY","5365","STEPWAY INTENS FASE II AC 1.6 5P 4X2 TM","AUTOMOVIL","TUNGURAHUA","COLOMBIA","17195","5"
"2022","jul","RENAULT","STEPWAY","5387","STEPWAY INTENS FASE II CVT AC 1.6 5P 4X2 TA","AUTOMOVIL","GUAYAS","COLOMBIA","18095","7"
"2022","jul","RENAULT","STEPWAY","5387","STEPWAY INTENS FASE II CVT AC 1.6 5P 4X2 TA","AUTOMOVIL","LOJA","COLOMBIA","18095","1"
"2022","jul","RENAULT","STEPWAY","5387","STEPWAY INTENS FASE II CVT AC 1.6 5P 4X2 TA","AUTOMOVIL","MANABI","COLOMBIA","18095","1"
"2022","jul","RENAULT","STEPWAY","5387","STEPWAY INTENS FASE II CVT AC 1.6 5P 4X2 TA","AUTOMOVIL","PICHINCHA","COLOMBIA","18095","16"
"2022","jul","SCANIA","SERIE K360","5522","K360 B4x2 IMCE","BUS","SANTO DOMINGO","BRASIL","120000","1"
"2022","jul","SCANIA","SERIE P360","2392","P 360 CB6x4SZ RBP835","CAMION","AZUAY","BRASIL","138000","2"
"2022","jul","SCANIA","SERIE P460","6153","P460 A AC 12.7 2P 6X4 TM DIESEL","CAMION","ORELLANA","BRASIL","136000","2"
"2022","jul","SCANIA","SERIE P460","6153","P460 A AC 12.7 2P 6X4 TM DIESEL","CAMION","PICHINCHA","BRASIL","136000","1"
"2022","jul","SCANIA","SERIE P460","6153","P460 A AC 12.7 2P 6X4 TM DIESEL","CAMION","SUCUMBIOS","BRASIL","136000","1"
"2022","jul","SHACMAN","SERIE SX1185","6118","SX1185MM531C AC 6.7 2P 4X2 TM DIESEL CN","CAMION","PICHINCHA","CHINA","65000","1"
"2022","jul","SHINERAY","G01","5554","G01","SUV","AZUAY","CHINA","19990","8"
"2022","jul","SHINERAY","G01","5554","G01","SUV","CHIMBORAZO","CHINA","19990","9"
"2022","jul","SHINERAY","G01","5554","G01","SUV","EL ORO","CHINA","19990","7"
"2022","jul","SHINERAY","G01","5554","G01","SUV","ESMERALDAS","CHINA","19990","10"
"2022","jul","SHINERAY","G01","5554","G01","SUV","GUAYAS","CHINA","19990","97"
"2022","jul","SHINERAY","G01","5554","G01","SUV","IMBABURA","CHINA","19990","13"
"2022","jul","SHINERAY","G01","5554","G01","SUV","LOJA","CHINA","19990","19"
"2022","jul","SHINERAY","G01","5554","G01","SUV","LOS RIOS","CHINA","19990","3"
"2022","jul","SHINERAY","G01","5554","G01","SUV","MANABI","CHINA","19990","18"
"2022","jul","SHINERAY","G01","5554","G01","SUV","PICHINCHA","CHINA","19990","101"
"2022","jul","SHINERAY","G01","5554","G01","SUV","SANTA ELENA","CHINA","19990","2"
"2022","jul","SHINERAY","G01","5554","G01","SUV","SANTO DOMINGO","CHINA","19990","10"
"2022","jul","SHINERAY","G01","5554","G01","SUV","TUNGURAHUA","CHINA","19990","22"
"2022","jul","SHINERAY","SERIE 750","4902","MPV 750","VAN","GUAYAS","CHINA","18690","15"
"2022","jul","SHINERAY","SERIE 750","4902","MPV 750","VAN","IMBABURA","CHINA","18690","1"
"2022","jul","SHINERAY","SERIE 750","4902","MPV 750","VAN","PICHINCHA","CHINA","18690","9"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","COTOPAXI","CHINA","13490","1"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","EL ORO","CHINA","13490","1"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","GUAYAS","CHINA","13490","1"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","IMBABURA","CHINA","13490","1"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","PICHINCHA","CHINA","13490","15"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","SANTO DOMINGO","CHINA","13490","1"
"2022","jul","SHINERAY","X30","5001","X30 CARGO","VAN","TUNGURAHUA","CHINA","13490","1"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","AZUAY","CHINA","16990","1"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","COTOPAXI","CHINA","16990","1"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","EL ORO","CHINA","16990","2"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","ESMERALDAS","CHINA","16990","2"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","GUAYAS","CHINA","16990","16"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","IMBABURA","CHINA","16990","3"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","LOJA","CHINA","16990","1"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","MANABI","CHINA","16990","4"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","PICHINCHA","CHINA","16990","21"
"2022","jul","SHINERAY","X30","4856","X30L VAN AC 1.5 4P 4X2 TM","VAN","TUNGURAHUA","CHINA","16990","5"
"2022","jul","SINOTRUK","SERIE T5G","5533","HOWO T5G ZZ1167N501GC1R AC 6.9 2P 4X2 TM DIESEL CN CAMION","CAMION","AZUAY","CHINA","58890","7"
"2022","jul","SINOTRUK","SERIE T5G","5533","HOWO T5G ZZ1167N501GC1R AC 6.9 2P 4X2 TM DIESEL CN CAMION","CAMION","CHIMBORAZO","CHINA","58890","2"
"2022","jul","SINOTRUK","SERIE T5G","5533","HOWO T5G ZZ1167N501GC1R AC 6.9 2P 4X2 TM DIESEL CN CAMION","CAMION","GUAYAS","CHINA","58890","3"
"2022","jul","SINOTRUK","SERIE T5G","5533","HOWO T5G ZZ1167N501GC1R AC 6.9 2P 4X2 TM DIESEL CN CAMION","CAMION","PICHINCHA","CHINA","58890","10"
